,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
CSM9X1YV,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,6.746171858541397,3.019213956668664,6.435498260239346,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,7.572679223255465,9.229352199678791,1.708578918411792,8.017215380971878,7.499439494515162,5.732580306255144,-3.4123932507579102,-3.4123932507579102,2.0860862091529064,5.733338785369215,-3.4123932507579102,-3.4123932507579102,0.4719646588379405,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,3.255340661288259,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,5.671212394612099,-3.4123932507579102,-3.4123932507579102,6.368063827446339,-3.4123932507579102,4.546782442464187,-3.4123932507579102,-3.4123932507579102,3.0353935360851336,5.78339593755395,-3.4123932507579102,-3.4123932507579102,7.767892753097214,-3.4123932507579102,5.133749978657403,9.025222785592144,3.802664170825234,2.2506506256633454,2.6344232424799463,0.848393272655338,-3.4123932507579102,2.8267925524254576,-3.4123932507579102,-3.4123932507579102,3.010165477137848,1.4860249046154852,4.985719443177272,4.613667743642087,3.338135931122647,-3.4123932507579102,6.519119573448037,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,5.014167937475625,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,4.73070026405372,-3.4123932507579102,3.247814737705756,2.9726198909597565,4.2186901477219765,-3.4123932507579102,-3.4123932507579102,4.651352031655742,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102,-3.4123932507579102
CSM9X21R,-3.627560964998816,-3.627560964998816,-3.627560964998816,-1.5111963737543397,-3.627560964998816,-3.627560964998816,6.534206322866189,-3.627560964998816,5.605476707599252,-3.627560964998816,-3.627560964998816,-3.627560964998816,7.782031286073536,9.32052887715156,-3.627560964998816,7.689693039284233,7.379940021499502,6.002472257684593,-3.627560964998816,4.181508115222805,1.444311113820449,5.803044816832893,-3.627560964998816,-3.627560964998816,-0.1421064867400456,-3.627560964998816,-3.627560964998816,-3.627560964998816,0.3501511385490161,2.266554938371624,-3.627560964998816,-3.627560964998816,-3.627560964998816,-3.627560964998816,4.30194859296887,-3.627560964998816,-3.627560964998816,4.859339055658887,-3.627560964998816,3.386892704385553,-0.69630209826129,2.3399304477978298,-3.627560964998816,5.732777060985704,-3.627560964998816,-3.627560964998816,7.122460379453678,-3.627560964998816,4.071317855979568,8.301076205057576,3.310307151194566,1.9670990158448556,2.142389879366352,1.1293249621831585,-3.627560964998816,1.248612231817669,-3.627560964998816,-3.627560964998816,1.7404882089909215,3.7239351259711473,5.3882734731577,5.6521201286124905,-0.9368006616113984,-3.627560964998816,5.88760873714932,-3.627560964998816,-3.627560964998816,-3.627560964998816,4.541548954010533,-3.627560964998816,-3.627560964998816,-3.627560964998816,4.419651550267644,-3.627560964998816,3.3006762385542325,3.5313653072822677,4.485549130522233,2.156580896535728,2.160536101695163,4.387769829016006,-3.627560964998816,-3.627560964998816,1.3181882441938877,1.6222866433601393
CSM9X21T,-3.574454804647127,-3.574454804647127,-3.574454804647127,-3.574454804647127,-3.574454804647127,0.1382390877387038,6.379940987529599,-3.574454804647127,0.6108744608760812,-3.574454804647127,-3.574454804647127,-3.574454804647127,6.782425410090172,9.063734606759123,-3.574454804647127,7.758116076182562,7.223022018186438,5.303106799772788,-3.574454804647127,4.620901397339049,3.3203989938536616,6.799273365410807,-3.574454804647127,-3.574454804647127,-1.408012475691642,-3.574454804647127,-3.574454804647127,-3.574454804647127,-3.574454804647127,3.669414717337961,-3.574454804647127,-3.574454804647127,-3.574454804647127,-3.574454804647127,4.979670185513976,-3.574454804647127,0.9988668659321468,7.2274321492966305,-3.574454804647127,4.098150998985928,-3.574454804647127,-3.574454804647127,-3.574454804647127,6.631982144251563,-3.574454804647127,-3.574454804647127,7.414399688167098,-3.574454804647127,6.175954782915078,8.716606148304537,3.448345626288744,3.9975633604273257,4.178762883727364,-3.574454804647127,-3.574454804647127,3.165111913038511,-3.574454804647127,1.876827754907005,2.2315919644904216,-3.574454804647127,5.134105797597543,5.736377405946254,0.2782768484182636,-3.574454804647127,6.335160918970791,-3.574454804647127,-3.574454804647127,-3.574454804647127,5.9860190852850215,-3.574454804647127,-3.574454804647127,-3.574454804647127,5.632508435479684,-3.574454804647127,4.293764129765254,3.7388142344845594,4.031168093191245,-3.574454804647127,-3.574454804647127,5.10552362908195,-3.574454804647127,-3.574454804647127,0.6800776848316552,1.0616680146823718
CSM9X222,-3.743718728639669,-3.743718728639669,-3.743718728639669,-3.743718728639669,-3.743718728639669,-3.743718728639669,4.607025329356934,-3.743718728639669,-3.743718728639669,-3.743718728639669,-3.743718728639669,-3.743718728639669,6.541913424527753,8.367253034933164,-3.743718728639669,6.99477863174002,6.205385012037927,4.533869643956659,-3.743718728639669,5.599565944017335,6.031743387142098,7.380582493225287,-3.743718728639669,-3.743718728639669,-0.784597439257892,-3.743718728639669,-3.743718728639669,-3.743718728639669,-3.743718728639669,2.2198457700868373,-3.743718728639669,-3.743718728639669,-3.743718728639669,-3.743718728639669,6.092722150698924,-3.743718728639669,-3.743718728639669,6.253683997832212,-3.743718728639669,4.357351542512674,-3.743718728639669,-3.743718728639669,0.940544220779186,6.120843723053474,-3.743718728639669,-3.743718728639669,7.663757979783482,-3.743718728639669,6.170037939906447,9.02267700813415,3.434898778137274,2.8182793309825147,1.7858015725065908,2.9071311619213827,-3.743718728639669,3.695973614115896,-3.743718728639669,-3.743718728639669,2.3763319773241607,4.661217496958044,-3.743718728639669,5.866095584563009,-0.7775467158536955,-3.743718728639669,6.841704317748207,-3.743718728639669,2.7388682518199454,-3.743718728639669,5.279342885436395,-3.743718728639669,-3.743718728639669,-3.743718728639669,4.925845233289276,-3.743718728639669,3.253041821812234,3.4076857266488343,3.9074875534935902,1.5417806997351224,3.140755934640513,5.020553897564565,1.411336929850501,-3.743718728639669,2.189943174491492,2.5217761714455627
CSM9X233,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,-1.521233540822088,5.035256133046717,-3.5475991373416864,-0.7146388783596773,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,5.419118602259122,8.236510128117688,-3.5475991373416864,6.96600030902132,6.260924156119515,-1.077753732347139,-3.5475991373416864,6.15520468076574,6.0996526969666505,7.035176234743921,-3.5475991373416864,-3.5475991373416864,0.0693962584507286,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,2.481544430309538,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,6.504452727506862,-3.5475991373416864,-3.5475991373416864,7.3285096158476115,-1.6019194738746163,3.871547967071845,-3.5475991373416864,2.230149279258155,1.3398258930130016,5.866588974630506,-3.5475991373416864,-3.5475991373416864,7.509559839101701,-3.5475991373416864,5.623199407775855,9.593905382935164,3.3368596891764266,2.747072810934979,3.1948047868805007,3.118864549814761,-3.5475991373416864,4.0229088281461065,-3.5475991373416864,0.2666129170906579,3.2647361635244128,3.369663095179641,4.338058649792962,4.947308126659996,-0.0766242257110292,-3.5475991373416864,5.331686286504272,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,5.34250204491435,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,6.042032245889413,-3.5475991373416864,2.8434581557139307,4.267790054498018,2.95721275215811,-3.5475991373416864,-0.0442475632670795,5.43413150593767,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864,-3.5475991373416864
CSM9X235,-3.758411496524229,-3.758411496524229,-3.758411496524229,-3.758411496524229,-3.758411496524229,-3.758411496524229,6.364870943387452,-3.758411496524229,3.0943077795800304,-3.758411496524229,-3.758411496524229,-3.758411496524229,6.426363378229702,8.836936452025169,-0.8329192226809017,7.428926016833069,6.4251640896731415,4.321236194109951,-3.758411496524229,6.566448456574824,5.438999867869937,6.6847259490888575,-3.758411496524229,-3.758411496524229,-0.5350398470936657,-3.758411496524229,-3.758411496524229,-3.758411496524229,0.2698829173106425,5.176951911666182,-3.758411496524229,-3.758411496524229,-3.758411496524229,-3.758411496524229,5.441498961709582,-3.758411496524229,-3.758411496524229,7.929335550634839,2.88033418789003,3.994120860579689,2.132213205838988,-3.758411496524229,-3.758411496524229,4.957569952542337,-3.758411496524229,-3.758411496524229,7.453240555784912,0.8341236427280769,4.941924895848016,8.36193988154917,2.89287736999238,2.6740379019178384,3.5121035268982563,-3.758411496524229,-3.758411496524229,1.4775113565687867,-3.758411496524229,0.159273477350057,2.055161134741052,1.4604655082580713,4.895703782467318,5.115417616355993,2.1412791523520003,-3.758411496524229,5.61446552462187,-3.758411496524229,-3.758411496524229,-3.758411496524229,5.6022438769630085,-3.758411496524229,-3.758411496524229,-3.758411496524229,5.2091778696443445,-3.758411496524229,3.780940170345814,4.496858236931255,2.091723212198037,-3.758411496524229,-3.758411496524229,5.401004015891488,-3.758411496524229,-3.758411496524229,-3.758411496524229,-3.758411496524229
CSM9X237,-3.614239038884902,-3.614239038884902,-3.614239038884902,-3.614239038884902,-3.614239038884902,-1.078513736727844,3.436465540499892,-3.614239038884902,0.1803538034500267,-3.614239038884902,-3.614239038884902,-3.614239038884902,5.567868380145759,7.523256793502516,-3.614239038884902,6.212286060847793,5.576747416950077,3.785353646353837,-3.614239038884902,9.07945597897337,7.136899651424789,7.449792687414821,-3.614239038884902,-3.614239038884902,0.7401052065281899,-3.614239038884902,-3.614239038884902,-3.614239038884902,-3.614239038884902,1.505810439126119,-3.614239038884902,-3.614239038884902,-3.614239038884902,-3.614239038884902,6.977332515243532,-3.614239038884902,2.398368837288456,7.450417160266213,2.3626333844713825,3.305543555705894,0.9045343697940053,2.913207050169671,2.262410767722386,6.462392822202308,-3.614239038884902,-3.614239038884902,7.501576302125233,-3.614239038884902,4.589379724633133,8.732509902295797,3.229047914805177,3.545903134156137,2.5484764735305845,-3.614239038884902,-3.614239038884902,2.8031064296442736,-3.614239038884902,1.1630083549816526,1.216439684029032,-3.614239038884902,-3.614239038884902,4.003605859631167,-3.614239038884902,-3.614239038884902,4.025320915707767,-3.614239038884902,1.883582373831647,-3.614239038884902,4.504140519663394,-3.614239038884902,-3.614239038884902,-3.614239038884902,3.7319292228917407,-3.614239038884902,1.7830165077835431,3.671476313614626,3.455588002037609,-3.614239038884902,2.510693924660296,4.893259462260418,1.505810439126119,-3.614239038884902,2.38848021352109,1.019654706204003
CSM9X23B,-3.54670306097894,-3.54670306097894,-3.54670306097894,-3.54670306097894,-3.54670306097894,-3.54670306097894,6.714180304414102,-3.54670306097894,-1.6681633435465812,-3.54670306097894,-3.54670306097894,-3.54670306097894,7.325319371839594,8.981408396329806,-3.54670306097894,7.368137073016241,6.662296047694367,5.282891015322621,-3.54670306097894,7.74236517167798,5.081527162353113,6.795182604493631,-3.54670306097894,-3.54670306097894,-0.4682954221516127,-3.54670306097894,-3.54670306097894,-3.54670306097894,-3.54670306097894,2.922784819375231,-3.54670306097894,-3.54670306097894,-3.54670306097894,-3.54670306097894,6.0760392142010256,-3.54670306097894,2.280996045837313,6.538668640390509,3.755618451865488,3.495331348333476,-3.54670306097894,-3.54670306097894,-3.54670306097894,5.984381038071776,-3.54670306097894,-3.54670306097894,7.687784543949177,-3.54670306097894,4.155535389500631,8.825795317549682,3.5782412630084544,1.6314229724817455,2.554725878872973,-3.54670306097894,-3.54670306097894,2.615792533198944,-3.54670306097894,-3.54670306097894,2.9056571408499563,-3.54670306097894,5.164720553174186,5.895880119229436,-3.54670306097894,-3.54670306097894,6.410202730845694,-3.54670306097894,-3.54670306097894,-3.54670306097894,3.794871410872447,-3.54670306097894,-3.54670306097894,-3.54670306097894,5.349504403704316,-3.54670306097894,2.1106200592883493,3.2418572285960767,2.9703312548141465,2.9452414169239782,3.0761291702863183,5.268474164000791,-3.54670306097894,-3.54670306097894,-0.9707473665630424,0.1472532090085483
ESM5MEDZ_P,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,7.9244825889202914,-3.1609437393158637,-3.1609437393158637,8.432458574350006,-3.1609437393158637,0.8068620279356704,-3.1609437393158637,9.88924193847808,4.630955623960983,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,5.29371007048888,-3.1609437393158637,-0.8892421448025534,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,3.3545002127544103,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,4.072494143933387,2.2880116737948537,3.154847921619908,4.628671047317791,3.982912741796557,-3.1609437393158637,3.547548020060977,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,3.846628103780448,-3.1609437393158637,4.501375298155116,7.625513007737311,-3.1609437393158637,-3.1609437393158637,8.95716535078654,0.7072418092227704,5.278389911076722,0.5797314056396985,-3.1609437393158637,-3.1609437393158637,2.1793592460081577,-3.1609437393158637,2.4320053154892154,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,0.8577900347814023,8.038171556809314,-3.1609437393158637,6.008108723634151,4.106551359648892,2.969703284674312,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,3.201983236019922,2.4010523717168546,-3.1609437393158637,-3.1609437393158637,5.519208573274062,4.093544821976392,4.360863413388384,1.903828483714003,3.1162023239563235,2.962780948372134,4.298267241717906,4.432683982700394,3.2192965826983384,5.654173616836403
ESM5MEE2_P,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,0.5885163088146825,0.7483472227680856,-3.8638859021821776,-3.8638859021821776,6.926708578449155,0.0571433336904494,-3.8638859021821776,6.863311508341187,0.1929261610792725,0.5131418290136018,3.3286564847198816,8.746793219715842,2.697290584642893,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,2.799362819268648,-3.8638859021821776,1.1357013013148407,-0.4610822348133627,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,2.9973707337311,-3.8638859021821776,-0.5090450128082029,-3.8638859021821776,2.3578258773652605,2.452955509691802,2.465041995193383,3.5603076791969777,5.095773790927262,-3.8638859021821776,4.231232207934245,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,2.183613113720056,0.5429966872627912,3.5410529681784544,7.604549075793545,-3.8638859021821776,-3.8638859021821776,8.820410771331838,-1.2490755219858798,5.237303036359049,1.9064050679804647,-3.8638859021821776,-3.8638859021821776,3.475229555932253,-3.8638859021821776,2.5333060191060373,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,1.309409583115082,7.2980274029650865,-1.9135891266403195,5.69320031020626,3.164984372389659,2.746250302987024,-3.8638859021821776,6.717253610527123,3.850939693604808,3.988169854975308,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,4.382325691638102,2.343755149141723,2.529950845482521,1.2050577610021982,3.155410596538011,3.2496335789198127,4.008869762486198,2.608144058807417,3.5473302426725093,5.545935317677376
HSM5MEE5_P,4.569694949956888,0.1998742929153749,-3.4810370198497704,2.1042113333405243,-3.4810370198497704,-3.4810370198497704,1.9264659129364787,-3.4810370198497704,0.4230286215199115,6.883873581220167,-0.136114537541653,-3.4810370198497704,7.831109954434448,2.018668295806432,1.170265712002747,4.992289749949057,9.116314316348792,5.769428412399398,3.456272858416243,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,3.8869737966935434,-3.4810370198497704,2.338501445950275,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,1.3251026143614784,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,1.2511193946154933,2.3781686021942807,-3.4810370198497704,2.7621501721600348,6.722811582740637,-3.4810370198497704,-0.044982570196856,-3.4810370198497704,5.529274025804423,3.96006939790162,-3.4810370198497704,-3.4810370198497704,3.803721306326047,7.165644948762527,-3.4810370198497704,-3.4810370198497704,9.191933488550829,3.202452818941958,4.4985518852980055,1.3102383298087812,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,0.4310773002652368,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,8.081776034309602,1.2815438613367434,-3.4810370198497704,5.218928700191378,3.555397000084783,-3.4810370198497704,2.597129606584617,6.919785711589043,5.888972772626258,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,3.0750294243651624,2.407474905006155,3.339036700284251,-3.4810370198497704,-3.4810370198497704,2.856149528102679,-3.4810370198497704,0.7435123369150372,4.647764384968456,2.958046972691455
ESM5MEE6_P,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,-0.1654639599316691,-3.588258987902785,-3.588258987902785,-3.588258987902785,7.0119714672474895,-0.4521106096922018,-3.588258987902785,8.044038067790257,-1.1324648052440764,0.45289736418915,2.034096386419993,7.807677468529172,3.631702011106267,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,4.356992920987989,-3.588258987902785,0.7671912172259461,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,1.2077568420154332,-1.935366164365366,0.9354461028513956,-3.588258987902785,3.3840371751880323,3.4354673577796406,1.3391109648113275,2.982519977389713,7.153972752172098,-3.588258987902785,2.6531443626751674,1.304278380608757,4.314089353997672,4.170559099564916,5.925193172894015,1.2829352569163728,3.8075909245246313,8.224424791151408,-3.588258987902785,-3.588258987902785,9.394378422469993,2.2004820729948413,3.887258852119463,3.4633623130486466,-3.588258987902785,-3.588258987902785,-0.0746198639270971,-3.588258987902785,2.6470580931626584,1.2790755827259517,-3.588258987902785,-3.588258987902785,-0.6709526820676377,6.087873618738346,-3.588258987902785,1.7132698965682351,4.271592700351609,-3.588258987902785,-3.588258987902785,4.032030021753651,7.653276072989044,4.917311486765719,-3.588258987902785,-3.588258987902785,-3.588258987902785,3.21290433485104,4.491877198835872,2.9567036182857285,-3.588258987902785,-3.588258987902785,2.943321498678345,1.34056662450997,0.0726852675558582,3.666263129163932,2.267730341441207
ESM5ME9D_P,-3.823512200653518,-3.823512200653518,-3.823512200653518,-3.823512200653518,-3.823512200653518,0.2215957881268337,-3.823512200653518,-3.823512200653518,-3.823512200653518,7.615403750047241,-3.823512200653518,-3.823512200653518,7.247728436050483,2.515593194174081,0.8808136738736128,2.597911138417257,9.240852229727356,2.8968375307440075,-3.823512200653518,-3.823512200653518,-3.823512200653518,3.7067069713070175,4.2705857322055625,-3.823512200653518,-0.2672556372828367,-3.823512200653518,-3.823512200653518,-3.823512200653518,0.8072622984229056,2.169320229184783,-3.823512200653518,2.405117280870294,-3.823512200653518,3.522886268167448,1.9408341388134251,2.1054157866177308,2.1200031199374445,5.323275103397204,-3.823512200653518,2.113133802024106,-3.823512200653518,4.412036278500752,1.8591617709247483,0.3669294929870847,-1.041052808769896,3.016838437214467,7.461300085810285,-3.823512200653518,-3.823512200653518,8.314526150456475,3.687891803498821,3.4476818710787818,3.082906338085957,-3.823512200653518,-3.823512200653518,0.8304750418747613,1.416789880100268,3.541868544891185,2.5980743914293107,-3.823512200653518,-3.823512200653518,-3.823512200653518,6.841535433045623,-3.823512200653518,5.320543489396762,2.9041963051321167,2.056411347583273,-3.823512200653518,1.6534629161137318,5.216033562957345,1.8090542706898312,1.9124019085855848,-3.823512200653518,-3.823512200653518,4.079743175821167,2.7323001019540856,2.090070056923113,-3.823512200653518,0.1257513814903301,4.024764508644732,2.3539381975937426,1.2679409459147983,3.7428399400603576,2.203564571978718
ESM5ME9G_P,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,9.166921715176647,-2.351950290680952,-2.351950290680952,8.938648353899303,1.3879360844628508,1.2469315485745796,2.175850758374626,10.69793721657094,4.003577591398398,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,5.589643790723433,-2.351950290680952,-2.351950290680952,8.344376621805672,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,8.367554600725377,-2.351950290680952,-2.351950290680952,-2.351950290680952,3.928920267027828,5.570801912103252,3.969723185300417,-2.351950290680952,-2.351950290680952,7.271337413554655,-2.351950290680952,-2.351950290680952,9.462322273612012,-2.351950290680952,4.786144200684872,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,7.971044606019912,-2.351950290680952,7.613199350358791,4.75575401329963,-2.351950290680952,-2.351950290680952,1.9336613178506687,8.305048501810186,6.077159233872424,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,3.9678083538200335,-2.351950290680952,-2.351950290680952,-2.351950290680952,4.592810341666903,2.2030820563814046,-2.351950290680952,5.496294376899838,5.052279208286343
ESM5MEBA_P,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,9.230535096476002,-2.3814798639922525,-2.3814798639922525,8.505677262674482,2.706358330054101,-2.3814798639922525,-2.3814798639922525,10.680063095366805,6.664545332133416,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,4.6710262937729885,6.378364448509332,-2.3814798639922525,2.7137844032911183,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,3.122955182884267,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,4.040080444359263,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,8.526674727737195,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,7.954010527471012,-2.3814798639922525,-2.3814798639922525,9.690510647452696,-2.3814798639922525,6.590238357885243,1.3953047900336948,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,3.776009410106048,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,7.913165381795496,-2.3814798639922525,7.815643294245828,5.672085539020054,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,5.638963826421054,7.057004368451125,4.406157849664305,-2.3814798639922525,-2.3814798639922525,3.686435923475079,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,2.7954413762114907,3.5155148292911798,-2.3814798639922525,-2.3814798639922525,4.799024047330792,4.850616373381161
ESM5MEBE,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-0.7673574176073306,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,7.330497792378038,-3.7038233488772594,-0.0629227419900058,6.874586802061307,0.1243781309456615,0.1571103913501357,-0.3779003451477596,9.38940943144444,2.336419960272304,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,3.4060735311791666,4.246955836516307,-3.7038233488772594,1.3521056060995384,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,2.588014735566378,-3.7038233488772594,3.898199835588911,-3.7038233488772594,3.477381319109337,1.7690279719397033,-3.7038233488772594,2.1840406784037016,5.839969241210663,-3.7038233488772594,3.1920708838207466,2.1559328637643125,5.196554184851497,-3.7038233488772594,4.758287328634984,-3.7038233488772594,2.6418652334282617,7.637287523849936,-3.7038233488772594,-3.7038233488772594,8.364903841463248,2.7619358559949347,5.594496788193384,1.0440290945927655,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,2.359703036219007,1.2488227853662917,-3.7038233488772594,-3.7038233488772594,0.2434409204715155,6.682030492699287,-3.7038233488772594,6.93926183834235,4.131854966954114,-3.7038233488772594,-3.7038233488772594,2.673564700368352,4.726468267079855,2.940101712835673,0.2667971730118275,-3.7038233488772594,-3.7038233488772594,4.119724166324313,3.588939286602666,3.0801383544311003,1.6255847190167645,1.9441996344130013,3.002265455264965,2.722282185221584,3.715376945036917,4.240790834355763,5.60352551866905
