,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
CSM7KOOJ,0.047246235510449,0.0,0.0723934794013842,0.0560753373930008,0.0002176090590326,0.0,0.045421323718748,0.1659299524152727,3.867026655384286e-05,0.0,0.0116809579183257,0.1356159143269886,0.0119118630532601,1.1367637412153282e-05,0.0226952850998388,0.0669618801503897,0.0564849783268887,0.0001119509291571,0.0,0.0,0.0,0.0,0.0016234407179231,0.0,0.0124543632494026,3.948224065471095e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.141067914427267e-05,0.0,0.0,2.375024245039168e-05,0.0006969782688326,0.0,5.287981331903446e-05,0.0001117479356319,0.0004121783529531,0.0,0.0,0.0062829540957546,0.0,4.2628640295574806e-05,0.0378090665231096,0.0110315816311565,0.0,0.0782765362524614,0.0,0.0039905482154788,8.302435181376236e-05,0.0,0.0,0.0114508647574922,0.0,0.0,0.0002708948594021,0.0002017755640657,0.004226934175594,0.0012907343300924,0.0002069518989587,0.0,0.0028115618210183,0.0010164900775242,0.0009397585249922,0.0,0.0007893403228063,0.0295082552899351,0.0055279196787099,0.019089206621121,0.0,2.3242758637349124e-05,0.0,0.0002145641561543,0.0015135197240181,0.0,0.0,0.0600820235937344,0.0,0.0,0.0005178364828286,0.0004273013705818
CSM7KOOL,0.0186583653866872,0.0,0.0541402186688544,0.0670650619729796,0.0002149651522685,0.0,0.052580374606507,0.046042689741558,0.0001679065870201,0.0,0.0166940006122695,0.1539821303483634,0.0314609377318625,3.648817478221946e-05,0.0071130596767655,0.0770909756917608,0.1559661113281654,0.0005055492517179,0.0,0.0,0.0,0.0,0.0003869372740833,0.0,0.0033526432684297,0.0044306198192381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196675327610957,0.0,0.0,0.0049705228399711,0.0112948687665695,0.0,0.104788142949082,0.0,0.0001800015530342,0.0,0.0009578399976257,0.0,0.0126815210466638,0.0,0.0,0.0003652883013016,0.0,0.0061979077944839,0.0005820829442277,0.0003980158563988,0.0,0.0094627355113487,0.0002455583015984,0.0,0.0,0.0015007921694547,0.034664070958218,0.0088254629322832,0.0032709260190567,0.0,0.0,0.0,1.1180220685359724e-05,0.001468471167837,0.0,0.0,0.06904263973548,0.0,0.0,0.0,0.0
CSM7KOON,0.0337687131667713,0.0,0.0744066990328736,0.0606193711045902,0.0002901491166848,0.0,0.031241696658417,0.080533031119282,0.0,0.0,0.004559180592008,0.0621053541728769,0.0147639969451341,5.356912438618288e-05,0.0300833407253972,0.0932721966365718,0.0954836034177916,7.750209820890717e-05,0.0,0.0,0.0,0.0,0.0005045274566713,0.0,0.0036993248559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003140820905075,0.0021233130690637,0.0,0.0001226182999257,0.0014370986962232,0.0,0.0,0.0,0.0102485067606577,4.022776451053657e-05,0.0011007131109617,0.0731021991958724,0.0070535056765449,0.0,0.0741172628132813,0.0,0.0,0.0,0.0,0.0,0.0137278519422728,0.0,0.0,0.0002839367277351,0.0,0.0,0.0039047410610088,7.852052262689543e-05,0.0,0.0030977415521949,0.0007992594832371,0.0,0.0,0.0044173140705823,0.0081164352415992,0.0029302107354358,0.0216314364805126,0.0,0.0,0.0,0.0005259143694491,0.00334318183693,0.0,0.0,0.1481461263870813,0.0,0.0,0.0,0.0
CSM7KOOP,0.0860255144958122,0.0,0.0453729931414321,0.0424343884872926,0.0001335729388245,0.0,0.01851007128604,0.0518114358874151,0.0,0.0,0.004940237464608,0.0523923852689486,0.0099888610078604,0.0,0.0149090728541285,0.1015222463458665,0.1105806386747747,3.798673994391381e-05,0.0,0.0,0.0,0.0,0.0030298554098743,0.0,0.0047310007204061,0.0004307572439835,0.0,0.0,0.0,0.0,0.0,0.0,0.0001047732093561,0.0,0.0,0.0001560759532478,0.0009556555391324,0.0,0.0,0.0003144228529053,0.0,0.0,0.0002411332187744,0.0187338627322313,0.0,0.0001075602799498,0.0519169316706289,0.0125277790938944,0.0,0.098613680119237,0.0,0.000493724394434,0.0007001740680423,0.0008444823898944,0.0,0.0401849128436574,0.0,0.0,0.0004130025720532,0.0008724563206683,0.0,0.0042249925703923,0.0004026800883728,0.0,0.0016134041992482,0.0019588977280316,0.0003670675196754,0.0,0.0017685511289648,0.0382630728320384,0.0088414137219459,0.0392555796379099,0.0,0.0,0.0,0.000190759498414,0.0008869077978209,0.0,0.0,0.1051809474615515,0.0,0.0,0.0001616500944352,5.37801399749432e-05
CSMA8M9R,0.0544465695152017,0.0,0.0595830518854062,0.0446755181078082,0.0002235170963908,0.0,0.0449406818040773,0.0941961975423377,3.682544176425665e-05,0.0,0.0206058349348297,0.1225999992819551,0.0097286867626897,3.2824906307972503e-06,0.0232413671778632,0.0971708520986655,0.0658398893390346,7.826688597807194e-05,0.0,0.0,0.0,0.0,0.0008608331679265,0.0,0.0021084873411261,0.0034805684247994,0.0,0.0,0.0,0.0,0.0,8.698600171612714e-05,0.0,0.0,0.0,5.498171806585395e-05,0.0004705245163583,0.0,0.0001923334353982,0.0001774596497274,0.0,0.0003958478545077,0.0003890777175816,0.0005662296338125,4.410846785133806e-06,8.2985466259843e-05,0.0648771963837211,0.0021309518863806,0.0,0.0737747975498259,0.0,0.0013752609964718,0.0001571492389494,0.0,0.0,0.020190189558705,0.0,0.0,0.0002669075194167,0.0003635358373607,0.0054032873117889,0.0019767774045654,0.000373793620582,0.0,0.0024769469144331,0.0003572785895958,0.0009958255951181,0.0,0.0017029971703904,0.0359053186093113,0.00754121449076,0.0242696073679605,0.0,0.0,0.0,0.0002662920524234,0.0030470745058697,0.0,0.0,0.0841563922145477,0.0,1.4771207838587628e-05,0.0006629605295888,0.0002509053775915
CSMAAEUA,0.0279877957826001,0.0,0.0344099062000028,0.0559236419192933,0.000164962910687,0.0,0.0374030361884473,0.0398722139977055,4.8911654918249176e-05,0.0,0.0063926419048122,0.161757830193924,0.017509258530704,1.2962094885167485e-05,0.018130730220628,0.1204573553660591,0.158519331799958,0.0002505329902023,0.0,0.0,0.0,0.0,0.0005822816061696,0.0,0.003667462721572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001078486800992,0.0,0.0,0.0,0.0001424817773705,0.0,0.0001345830007999,0.0002540773130225,0.0002439506763935,0.0,0.0,0.0050654449082106,0.0001272918224269,0.0001087600773958,0.0335405344454,0.0054781053508439,0.0,0.0509930838109814,0.0,0.0021436064416345,0.0,0.00044223022159,0.0,0.0157827682518194,0.0,0.0,0.0001598995923724,0.0,0.0039781479333509,0.0006822315096982,0.0010604613877927,0.0,0.0624128919375465,0.0009868407394996,0.0005291167638671,0.0,0.0041769338103789,0.0533626155158098,0.0054620039986037,0.0,0.0,0.0,0.0,0.0003357992706188,0.0006390920376585,0.0,0.0,0.0519556206225714,0.0,0.0,0.0,0.0001169626530653
CSMAE44D,0.0190277596767887,0.0,0.0765716300856325,0.0679122872920835,0.0009330399695392,0.0,0.029688007093884,0.0342077516527267,0.0,0.0,0.0135723174973104,0.1765406071199495,0.0105721360615144,3.0460770258839885e-05,0.0232841923423872,0.042010717489133,0.203650692650317,0.0001591524137349,0.0,0.0,0.0,0.0,0.0002959192278501,0.0,0.0022550169553029,0.0011099782021501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631074585444,0.0001067149132558,0.0001644677159277,0.0021490175634961,0.0,0.0,0.0175436659741441,0.0111002931082507,0.0,0.0848527686846927,0.0,0.0013325053727994,0.0,0.0001719295824676,0.0,0.0168096431847859,0.0,0.0,0.0002798711039218,0.0001181632564403,0.0041530909248881,0.0017074386120928,0.0002303979065886,0.0,0.0070636277448552,0.0003385438627425,0.0,0.0,0.0046833945359715,0.0300439279061031,0.0020334097408023,0.0084866976896323,0.0,0.0,0.0,3.2709551955801216e-05,0.0,0.0,0.0,0.0763273306194627,0.0,0.0,0.0002179273899055,0.0003357839942962
CSMAG78W,0.0,0.0,0.0,0.079450952432418,0.0,0.0,0.0122030826130563,0.0,0.0,0.0,0.0,0.2999586419370358,0.0,1.7328517541317752e-05,0.0,0.2431581653927869,3.01496172250673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.215165397694988e-06,0.0,0.0122926299811599,0.0,0.0,0.0002232674312115,0.0,0.0,1.4924561350614709e-05,0.0002486091360552,0.0,0.0,0.0,0.0001528515477922,0.0,0.0,0.0,0.0,0.0001529517126334,0.0026688921958867,0.0580140737611888,0.0,0.1040712700891858,0.0,0.0,0.0004337137627393,0.0,0.0,0.0082643005594306,0.0,0.0,0.0005974832782309,0.0007783809815813,0.0068810241013636,0.0026874226915234,0.0,0.0,0.0,0.0,0.0,0.0,0.0052483371885111,0.024234182193636,0.0096800304260721,0.0,0.0,0.0,0.0,0.0002747521596291,0.0005875669589443,0.0,0.0,0.057521763566301,0.0,0.0,0.0,0.0
CSMAHYLR,0.0,0.0,0.0009212104445631,0.0864047531376068,0.0007148406455003,0.0,0.1035712724721245,0.0,0.0,0.0,0.0,0.2889826212290735,9.68467607395198e-05,0.0001269655962784,0.0,0.215226967736034,0.0001434954622475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000318630913344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.742037142710242e-05,0.000682085144224,0.0,8.690855911389368e-05,0.0,0.0001450166155576,0.0,0.0,0.0,0.0,0.0001404531556274,0.016734816025127,0.023615195266901,0.0,0.0590856509709673,0.0,0.0,0.0,0.0,0.0,0.0045813081289723,0.0,0.0,0.0004720645772172,0.0,0.006575235887779,0.0022702706101315,0.0,0.0,0.0,0.0,0.0,0.0,0.0027836091471613,0.0163325216797304,0.0023015049580978,0.0083420047522857,0.0,0.0,0.0,0.0003441862889528,0.0021373218108336,0.0,0.0,0.0727706560196751,0.0,0.0,0.0,0.0
HSM5MD5B,0.0020577163509602,0.0026466717723695,0.0049516000275699,0.0,0.0,0.0005342209773544,0.0151135350278036,0.0,4.907961845077837e-05,0.0,0.0,0.0,0.0088186471822004,0.0103172826621126,0.002382922170608,0.0400349916340589,0.0095190986933511,5.217376830963179e-05,0.0,0.0077074206035811,0.0058155080071263,0.0059928348024854,0.0019313896808608,2.293938688460293e-05,0.0212604371542954,0.0,0.0002917036453139,0.0002089084628839,0.0002250193811145,0.0010388874888157,0.0,0.0027818541127546,0.00317406428107,0.0004332876750621,0.0012385135021231,0.0,0.0022089029147531,0.0675459315877064,0.0001506530896793,0.0059146274974323,0.0,0.0132686748481679,0.0018224542668646,0.0010729231372631,0.0009644145025577,0.0,0.0304621187500573,0.0,0.0043468537723981,0.1832536927611616,0.0001814878934451,0.0794924441927395,0.0003821808549797,0.0016961275967652,0.0002252327707599,0.0009710295815663,0.0006514785875227,0.0004247520892446,0.0005742315358741,0.0,0.0,0.0019183729124891,0.0,0.0236748342976055,0.0,0.0123651830893827,0.0,0.0,0.0025471255027726,0.0163898184971692,0.0063150531670971,0.0,0.0006193634458842,0.004785582883419,0.0005966374486451,0.0020895114081305,0.0035715024956985,0.0036969756072162,0.009240731900877,0.0886640378484946,0.0027950842707718,0.0043372512383534,0.0008762845789918,0.0524473338350835
